Date,Region,Hotel,room_type,Score,Title,review_positive,review_negative
2022년 1월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
최고
",시설도 깨끗하고 조식도 맛있었어요!,
2022년 1월,부산,오션 더 포인트 호텔,"
더블룸 - 발코니 및 바다 전망
",7.0,"
좋음
",식사가 6일동안 100% 동일함 한두번은 좋은데 장기숙소는 글쎄요…??????,제가 사전확인없이 예약실수함 하루 이틀은 좋은데 장기숙박은 그러세요????
2021년 12월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
매우 좋음
","가성비 좋음. 깨끗하고 깔끔함. 군더더기 없는 서비스, 뷰가 예쁘고 잘 꾸며진 프런트로비. 좋았음.
객실도 괜찮았음. 모텔같은 호텔 많은데 그렇지 않고 호텔같은 호텔이었음. 욕실이 큼.",
2022년 1월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 도시 전망
",9.0,"
최고
",공간도 넒고 침대가 편안해서 집사람과 아이가 잠자리가 좋았다고 합니다.,대체로 좋았어요
2022년 1월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
최고
",뷰가 좋았고 간단한 아침식사도 맛있었음,객실이 잘못 배정되었으나 신속하게 처리해줘서 아쉽지는 않았음
2021년 12월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
최고
","광안리 바다가 보이는 최고의 뷰였어요! 너무 싼 가격에 예약해서 바다가 보일지는 생각도 못했는데 방에서 바다가 보여서 너무너무 좋더라구요 ㅎㅎ 그리고 룸에 스타일러 있는게 정말 최고였어요! 전날 곱창집에 가서 옷에 곱창 냄새가 그득그득 했었는데 스타일러 한번 하고 나니 냄새 싹 사라져서 여행중의 찝찝함이 사라져서 너무너무 좋았네요 ㅎㅎ 
예상했던 것 보다 룸 컨디션도 너무 좋고 화장실도 너무 좋아서 만족했습니다. 다음에 광안리 오면 또 방문하고싶네요","아침 식사는 굳이,,,,먹을 필요는 없을 것 같네요. 하지만 조식 먹을 때 호텔 뷰는 정말 최고였습니다"
2021년 12월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 도시 전망
",9.0,"
최고
",아침식사는 호텔비용봤을때 괜찮았습니다. 근처에 횟집타워에 회가 정말 최고였습니다.,바다보이는 방은 비싸고 씨티뷰로 했을때가 가성비가 있었어요
2021년 12월,부산,오션 더 포인트 호텔,"
이그제큐티브 스위트룸 - 바다 전망
",8.0,"
가성비 높은 오션뷰가 좋은 호텔^^
",오션뷰가 너무 좋았습니다. 그리고 직원들의 친절과 라운지의 전망도 괜찮았습니다.,"객실내 시설에 대한 관리가 좀 아쉽네요..
샤워기 꼭지는 오래되어 물줄기가 반쯤은 옆으로 흘러나오고, 화장지 걸이는 한쪽이 파손이 되어 휴지가 제대로 고정이 되지 않았습니다.
그리고 객실내 실내화가 터져 있더군요...물론 교환은 받았지만 객실 정비할때 조금만 더 신경을 써 주시면 좋을 듯 합니다."
2021년 11월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 도시 전망
",9.0,"
최고
",간단히 먹기에 좋았습니다.,
2021년 11월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
최고
","숙소 위치도 광안리가 옆에서 보이는 매우 이쁜 뷰였습니다.
조식도 한식과 간단한 빵, 커피 등으로 간단하게 먹기 굉장히 좋았습니다.
건물 외관과는 달리 숙소 내부는 유럽 호스텔 느낌이어서 굉장히 아늑했습니다.",
2021년 11월,부산,오션 더 포인트 호텔,"
더블룸 - 발코니 및 바다 전망
",8.0,"
매우 좋음
","조식은 생각 이상으로  좋았고.. 
룸 컨디션은 아주 청결해서 좋았어요",주변이 공사중이라 새벽에 시끄러워서 잠을 푹 못잠
2021년 11월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",7.0,"
좋음
",조식 맛있고 위치는 좋음,공간이 적음
2021년 10월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다 전망
",9.0,"
최고
","친절, 위치, 로비 전망",
2021년 10월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 도시 전망
",7.0,"
좋음
","위치도 좋고, 조식먹는 장소 뷰가 좋았음",씨티뷰방은 창문이 작아서 너무 답답했음
2021년 9월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
매우 좋음
",조식 괜찮았고 직원분들 친절해서 좋았어요~,"시트, 베게에 머리카락...ㅜㅜ  샤워가운에도 머리카락이 붙어있어서 조금 찝찝했어요.."
2021년 9월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 도시 전망
",7.0,"
좋음
",엘리베이터로 올라가 숙소 입구에 들어서면 좋은 향기로 시작해 곳곳에 좋은 향기가 나서 좋았다 방안에 환기도 잘 되어 있는 편이다      직원분들도 친절하신점과 체크인 전 짐 보관 서비스나 주차를 미리 할 수 있는 점이 참 좋았다,
2021년 9월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",8.0,"
매우 좋음
",빵과 밥을 조화롭게 먹을 수 있어서 좋았습니다.,조식에서 국물이 없어서... 해장을 하는 데에 조금 미흡...
2021년 9월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
근사한 뷰가 있는 호텔
","위치는 광안리 앞이라서 바다가 보입니다. 산책하기도 좋았고, 지하철 역까지 걸을만 했어요. 직원분이 친절하게 응대해주시고, 마스크도 제공해줘서 여행때 편리했습니다. 욕실에서 뜨거운 물도 잘 나오고, 수압도 좋았습니다. 조식은 가짓수가 크게 많지는 않았지만, 필요한 것은 모두 갖추었고 맛도 있었어요.","옆방인지 윗층인지 소음이 조금 들렸습니다. 건물 특성상인지, 방 중간에 거대한 기둥이 있어서 탁자를 사용하기가 조금 불편했어요."
2021년 8월,부산,오션 더 포인트 호텔,"
패밀리룸 - 바다 전망
",8.0,"
매우 좋음
",아침식사도 도시락이랑 시리얼 .샌드위치. 크로와상있어서 이틀 동안 질리지않게 잘먹었어요. 가성비 좋았구요. 직원도 친절하고 광안대교가 잘보이고 산책하기도 좋았어요.,방이 생각보다는 넓지않아서 아쉬웠어요.
2021년 8월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
매우 좋음
",직원분들이 친절해요,청소상태가 별로였어요 화장실 바닥에 콘택트렌즈가 굴러다니고(본인과 일행 모두 라섹함...) 수건에는 머리카락이 붙어있고 욕조 배수구에도 머리카락.. 청소 더 신경쓰셔야할것같아요
2021년 8월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",9.0,"
최고
",위치 친절 청결 조식 굿!,없음
2021년 8월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 도시 전망
",8.0,"
매우 좋음
","시설이 깨끗해요
위치도 좋고 조식포함인데 가성비 끝내줍니다
그리고 넷플릭스도 볼수 있어서 너무 좋았어요","광안리 옆이라 밤엔 시끄러워요
욕실 문도 닫기가 너무 불편했어요"
2021년 8월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",7.0,"
뷰가 좋아요
","통창이라 뷰가 좋았어요
방 편하고 시설도 좋아요","냉장고  티백이 좀 관리안되는거같아요
포트에 물이 담겨있었어요"
2021년 7월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",8.0,"
매우 좋음
","광안리 바다가 보임, 위치가 좋음, 깔끔한 시설",
2021년 7월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",8.0,"
매우 좋음
","직원이 친절하고 조식도 괜찮았어요
요청 사항도 최대한 반영해주십니다
로비가 예쁘고 커피와 크로와상이 제공되어 쉬기 좋아요","방이 살짝 좁아요
에어컨 바람이 꿉꿉해요"
2021년 7월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",8.0,"
무난했습니다
","측면이지만 광안리가 보이는 방이라 좋았고, 주차도 확보되어 편했습니다.
여름 장마철이라 침구의 뽀송함을 느낄 수 없어서 아쉬웠지만 청소나 비품구비는 잘 되어 있었습니다.
무엇보다 무료 조식에 포장해서 방에서 먹을 수 있어 더욱 편했습니다.
다음번에도 이용 의사 있습니다.","방안에서는 소음을 전혀 못느꼈지만 복도를 지날때는 소리가 새어나왔습니다.
이용하신다면 참고하시면 좋을것 같습니다."
2021년 6월,부산,오션 더 포인트 호텔,"
이그제큐티브 스위트룸 - 바다 전망
",8.0,"
매우 좋음
",통창방으로 배정해주셔서 뷰가 너무좋았어요 생각했던거보다 방도넓고 스타일러스 사용할수있어서 좋았습니다,벽간 방음은 괜찮은데 통창이라그런지 바깥소음이 거의 그대로 들어와요ㅠㅠ특히 새벽에 술마시고 노래부르는소리가 다들어와서 자기힘들었네요
2021년 7월,부산,오션 더 포인트 호텔,"
이그제큐티브 스위트룸 - 바다 전망
",8.0,"
직원분들 친절하세요.
",직원분들 너무 너무 친절하셔서 좋았음.,시설이 조금 노후 됐어요.
2021년 7월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 바다 전망
",7.0,"
좋음
","광안리가 한눈에 다 보여서 좋았고 밤에 야경좋아요
직원분의 친절함과 너무 더워서 로비에서 쉬고 있었는데
30분 얼리체크인 감사했어요
맘껏 먹을수있는 크로아상 토스트 커피제공 서비스 진짜 좋아요","하필이면 건물 엘리베이터 한 쪽이 공사여서 조금 불편했고
방음이 좀 안좋은 것 같아요.. 10층이었는데 위층 다른 호텔방에서 쿵쿵쿵 때려부수는 소리와 공사소리들려서 이른 아침부터 깼어요"
2021년 6월,부산,오션 더 포인트 호텔,"
더블룸 - 발코니 및 바다 전망
",9.0,"
최고
",오션뷰,없어요
2021년 6월,부산,오션 더 포인트 호텔,"
수페리어 트윈룸 - 바다 전망
",9.0,"
최고
",방이 너무 예쁘고 무엇보다도 오션뷰가 너무 최고였습니다!! 프론트에서 제공하는 크로와상도 너무 맛있었어요~,
2021년 6월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",7.0,"
좋음
","좋은 위치에 친절 하시고 가성비는 갑 입니다.
광안대교와 바다가 사이드였지만 보여서 좋았습니다. (다만 근처 오피스텔 공사가 완료되면 안보일 듯 아쉽네요)
주차는 다음날 오후 2시까지 자유롭게 입/출차가 가능해서 좋았습니다.","샤워 후 수건이 없어서 조금 놀랐습니다. 
그래도 바디타월은 있어서 잘(?) 마무리 했지만.. 조금 더 신경 써주세요."
2021년 6월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",7.0,"
좋음
","직원 모두 친절. 
24시간 라운지에서 보이는 바다가 너무 멋짐
2성급이여도 호텔은 호텔임. 침대 폭신하니 진짜 푹잤고, 조식도 만족함. 일회용 도시락통이 있기때문에 방에 올라가서 먹을수 있음","오션뷰로 신청했는데 막상 내가 원하는 바다가 바로 보이는 뷰는 아니였음,내앞에 보이는건 건물한채. 방 사진에는 욕조도 있길래 방이 큰가보네? 했는데 그런거없음. 각 방 사진 돌려막기 말고 좀 자세하게 올려주면 좋겠다. 수압이...음ㅎ 좀더 강했으면 좋겠다"
2021년 6월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
가성비 좋은 호텔
","직원 친절
조식 맛있음
침구 편함
바닷가/민락 회센터 바로 앞
커피/차와 크로아상 라운지에서 이용 가능
가성비 좋음","방안에 기둥이 답답함
가는 길이 대중교통이나 도보로는 불편함 (지하철타고 버스갈아타면 편함)"
2021년 6월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
가성비 최고
","깨끗하고 침대도 편했고, 어메니티도 훌륭했습니다.
조식 먹을 때 바다를 바라보고 앉을 수 있는 자리가 정말 좋았습니다.",특별히 없습니다.
2021년 4월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
최고
",아무 기대 없이 일반 스탠다드 방으로 잡아서 갔는데 되게 맘에 들었더라구요. 가성비 좋고 위치도 괜찮았습니다. 주차는 기계식 주차 아니였기 때문에 더 좋았구요!!,조식을 조금 더 개선해 주셨으면 좋겠다 라는거 밖에 없었던 것 같습니다.
2021년 4월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
가성비 최고
","그 가격에 조식도 주고 어메니티도 다 있고
심지어 의류청정기까지 있어서 출장 간 복장 넣어놓고 잠",
2021년 3월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",7.0,"
가성비 갑에 직원은 친절하시지 만 청결은 조금 아쉬워요
","아침 식사는 적당하고 좋았으며, 코로나 때문인지 객실로 포장해 갈 수 있도록 도시락 케이스가 준비되어 있음.","전날 묵었던 객실 내에 기둥이 있어 다른 객실로 옮겨 달라고 부탁했는데
동일한 타입에서 제일 넓은 객실로 배려해 주셨는데.. 
이전 객실에 비해서 창문이 작아서 그런지 심리적으로 작고 답답해 보임. (창문이 모텔 창문 크기..)
청결 에는 조금 더 신경을 쓰셔야 할 듯 합니다.
객실 바닥에 작은 플라스틱 조각이 몇 개가 떨어져 있고, 침대 옆 전화기가 놓인 가구 위에 
일회용 빨대 포장 비닐이 그대로 놓여 있었습니다."
2021년 3월,부산,오션 더 포인트 호텔,"
이그제큐티브 스위트룸 - 바다 전망
",9.0,"
최고
","원하던 객실이 원래 인원보다 많았는데, 저희가 갔던 날에 객실이 비었다고 업그레이드를 해주셨어요.
거의 세군데 정도를 보여주시고, 저희가 사진 찍고 놀거라고 했더니 방 추천도 해주셔서 즐거운 여행이었습니다.",
2021년 3월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
매우 좋음
","조식포함이었는데 놓쳐서 아쉬웠어요~
모든 옵션에 조식포함이있던데 없는 옵션도 있으면 좋겠습니다.",
2021년 3월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
가성비값 좋은 위치 객실내 기둥은 좀 아닌듯
","도시방향임에도 일부 바다를 볼수 있어 좋았습니다.
창도 커서 개방감이 좋았습니다.","객실내 침대 우측 바로 옆에 큰 기둥이 바로 븥어있어 
조금 답답했으며 침대에서 내려올때 아래쪽으로만 내려올수 있어 조금 불펀했습니다."
2021년 3월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다 전망
",9.0,"
깨끗하고 가성비 갑 숙소! 멋진 오션뷰
","아침식사는 훌륭하다기 보다는 간단히 해결할 수 있게 준비되어있었어요. 
그 외에는 전반적으로 훌륭했습니다.! 운이 좋아서인지 방을 더블디럭스오션뷰를 예약했는데, 그 윗단계로 업그레이드 해주셔서 더 넓은 방에서 좋은 오션뷰로 지낼 수 있었습니다. 안에 청결도도 좋았고, 침구류도 깨끗했어요.!","상가 건물의 3-4층 정도만 호텔로 쓰는 곳이라, 처음에 모텔들어가는 기분이라 좀.. 
(엘레베이터 내리고 나서부터는 괜찮아요!)"
2021년 3월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",8.0,"
매우 좋음
","직원분들 친절하시고 방도 아늑하고 좋았어요.
 The hotel sttafs are so kind and the room was really comfy",없어요
2021년 2월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
최고
",위치좋고 가성비 훌륭,
2021년 2월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",9.0,"
아주 만족스러운 호텔
",광안리에서 편하게 묵기 좋은 호텔로 매년 방문하겠습니다,부킹닷컴 상의 위치가 잘못된 것 같아요
2022년 1월,부산,오션 더 포인트 호텔,"
스탠다드 더블룸
",5.0,"
숙박 후기
",아침 에창밖에 뷰가 좋았음,"객실에 큰 기둥이 있어 불편했음
아침조식  옥수수스프는 너무 맛이 없었음 
생각보다 실망스러워  차라리 먹지말고 잠을더잘걸 후회하였음"
2022년 2월,부산,오션 더 포인트 호텔,"
이그제큐티브 스위트룸 - 바다 전망
",5.0,"
한건물에 여러호텔
",창문에서보는 광안리 바다는 끝내줌,룸컨디션은 호텔같진 않음. 화장실에서 물썩은내 살짝남
2022년 1월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",10,"
강력 추천
",친구들이 아침식사 맛있었대요,없어용
2022년 1월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",4.0,"
더 호텔 포인트 후기
",직원분들이 친절하고 호텔 위치도 적당하니 너무 좋았습니다,"2박3일 동안 10층에 머물렀었는데  11층 12층 공사를 하고있었는지 일요일 아침 새벽6시부터 쿵쾅 거리는 소리때문에 잠을 제대로 못잤고 호텔측에 얘기했지만 관리실에 바로 얘기해서 조치를 취하신다고 하셔서 그런줄로 알고있었는데
다음날 월요일인데 아침 7시20분부터 쿵쾅 거리고 그라인더 소리도 들리고 난리도 아니였습니다.
아참  방음도 잘안돼서 옆방 티비소리나 말소리가 다들렸어요."
2022년 1월,부산,오션 더 포인트 호텔,"
디럭스 더블룸 - 바다의 측면 전망 
",3.0,"
Live 청취
","1. 라운지뷰가 너무 훌륭했습니다.
2. 직원이 친절했습니다.","1. 오션뷰라고 했는데, 하프오션뷰였고, 바다가 거의 보이지 않았습니다.
2. 윗층 섹스소리가 그대로 들렸습니다.
3. 조식이 게스트하우스 수준이었습니다."
