region,hotel,date,review_positive,review_negative
yeosu,호텔 마띠유 여수,2019년 8월,,아니.......... 무슨........... 침대 머리맡에 화장실이................................ 침대 구조를 바꾸어야 할것같아요
yeosu,호텔 마띠유 여수,2019년 8월,좋다는 평대로 붐빌줄 알았는데 편한좌석과 함께 식사하기에 충분한 장소였다.,
yeosu,호텔 마띠유 여수,2019년 8월,"좌수영거리, 포차거리, 해상케이블카, 아쿠아플라넷 등 여수 관광명소와 가까워서 좋았어요 보증금 지불하면 와인잔/오프너 대여 가능해서 더 좋았어요 ㅎㅎ 덕분에 잘 쉬고 갑니다","비즈니스룸이라 그런지 다과 즐길 수 있는 탁자와 의자가 없어서 아쉬웠어요 침대가 엄청 푹신하지 않았고, 앞쪽에 턱이 있어서 살짝 불편했어요"
yeosu,호텔 마띠유 여수,2019년 8월,여행지 위치도 좋았고 방이 넓어서 넘 편했어요~,
yeosu,호텔 마띠유 여수,2019년 7월,깨끗하고 위치도 좋아요,
yeosu,호텔 마띠유 여수,2019년 7월,새벽 세시에 화재경보 사이렌 울려서 맨발로 뛰어나가게 해놓고 사람들 모여서 우왕자왕 하는데 나와서 제대로 안내하는 직원은 하나없고 당직 서는분처럼 보이는 한명한테 물어보니 오작동이니까 올라가도 된다고..무슨 새벽에 소방훈련 시키는거도 아니고 너무 황당했음...밤새 잠설치고 무슨 이런 경우가 다 있나 모르겠네요 부모님이랑 같이 간 여행이었는데 부모님 그날밤 놀래서 잠한숨 못잤다고 하고 정말 화나요,
yeosu,호텔 마띠유 여수,2019년 7월,루프탑에서 빅오쇼를 볼 수 있음,모텔급치곤 비쌈 주차장 좁음 에어컨이 너무 시끄러움. 무슨 드릴소리가 나서 잠을 설침. 밤에 불을 다 꺼도 침대 머리맡에 스위치는 강렬한 블루라이트를 뿜어대므로 눈조심해야 함. (남도 지역 대부분 2-3성 모텔급 호텔 동일. 동일 솔루션 쓰는 듯 함)
yeosu,호텔 마띠유 여수,2019년 7월,"시설, 음식, 카페",
yeosu,호텔 마띠유 여수,2019년 6월,카페는 좋았다,
yeosu,호텔 마띠유 여수,2019년 5월,깨끗하고 안락하고 편한 숙소였읍니다^^,변기 수압이 약했습니다.
yeosu,호텔 마띠유 여수,2019년 5월,1층 식당 저녁 코스가 매우 휼륭함. 특시 중식 매뉴가 기대 이상 임.,숙소 침대 및 침구에서 불쾌한 냄세가 났음. 특히 비계 및 쿠션에서 났음.
yeosu,호텔 마띠유 여수,2019년 5월,"아쿠아리움,낭만포차,해상케이블카 주요 위치와 가까워 도보 혹은 자전거로 다니기 편했어요. 게장골목이나 버스터미널로 가는 버스정류장도 바로 앞에 있었구요. 그러면서 조용한 곳에 위치했으며, 4층 바숨가든에서는 바다가 보였어요. 1층 카페와 바숨가든도 분위기 있으면서 조용하여 일상에서 떠나온 직딩휴가 숙소로 안성맞춤이었습니다.",호텔조식은 메뉴 수도 적고 양도 적어서 다음엔 조식을 먹지 않을 생각입니다. 그리고 조식먹으러 오라고 전화도 하던데 알고있는 내옹을 아침에 굳이 전화를 주어 깜짝 놀랐어요.  물 끓여먹는 포트기가 없어서 아쉬웠습니다.
yeosu,호텔 마띠유 여수,2019년 4월,위치가 좋았어요 가격대비 방도 깔끔하고 크기도 괜찮았어요  침구도 괜찮았어요 냉장고 성능도 좋아요 와인잔이 좋았어요,tv가 조금 작은감이 있네요 나오는 채널수가 너무 적고 볼만한 방송이 없네요 화장실불이 너무 밝아서 잘 때 불편해요
yeosu,호텔 마띠유 여수,2019년 4월,위치 좋습니다.,
yeosu,호텔 마띠유 여수,2019년 3월,"깨끗한 침구, 친절한 스태프",
yeosu,호텔 마띠유 여수,2019년 4월,위치가 좋았습니다,방음이 좀 안되는 편입니다
yeosu,호텔 마띠유 여수,2019년 4월,문자가 실수로 조식포함이라고왔던점 빼곤 다 일치했습니다 위치도 좋고 숙소근처길이 벚꽃구경하기 참 이뻤습니다 와인잔도 나름 괜찮았고 연박했는데 청소도 따로 말 안했는데 너무 잘 해주셨습니다,아쉬운점은 화장실 불만 켜도 자다가 너무 눈이 부셨던 점과 밤에 tv를 보며 쉬고 싶었는데 케이블이 너무 서비스가 부족했습니다 그리고 테이블이 없던점이 조금 아쉽습니다 1층에 편의점이 없습니다
yeosu,호텔 마띠유 여수,2019년 2월,"우선 굉장히 깔끔했구요! 욕실도 넓고, 인테리어도 예쁘구, 로비나 복도도 잘 돼있었습니다! 가격대비 너무 좋았습니다 !",
yeosu,호텔 마띠유 여수,2019년 2월,주차장이 넓고 4층 가든이 예뻤습니다. 위치는 이동하기에는 괜찮은 편인 것 같아요.,"생각보다 방이 좁고 복도의 소리가 조금 들렸어요. 3인실은 괜찮은 편이었지만 2인실은 정말 좁았습니다. 솔직히 말해서 룸 컨디션은 모텔이랑 다른 것을 외관외에는 못 느꼈어요. 샤워실의 문은 제대로 닫히지 않았고, 세면대 뒤쪽에 치우지 않은 칫솔과 이물질들이 그대로 보였습니다. 편안하게 쉬고 싶은 바람과는 달리 다른 룸을 시끌벅적하게 청소하는 소리에 깨어나서 적당히 준비하고 나왔어요."
yeosu,호텔 마띠유 여수,2021년 7월,가성비 좋고 깨끗했어요. 전시회 서점 식당 까페도 알차게 들어와 있어 좋았어요.,환풍기 소리가 좀 시끄러웠어요
yeosu,호텔 마띠유 여수,2021년 6월,깔끔하고 안락했어요,베개가 높았어요
yeosu,호텔 마띠유 여수,2020년 12월,호텔 찾기도 쉬웠고 숙소가 엄청 깔끔했어요. 가성비가 매우 좋은 곳이라고 생각합니다. 위치도 이순신광장과 근접해서 충분히 걸어갈만한 거리였고 대중교통 타면 금방 갈 수 있었어요.,객실이 너무 뜨거웠어요ㅠㅠ 더워서 난방 온도를 낮게 설정했는데 아무런 효과가 없더라고요. 설정 온도를 19도로 맞췄는데 현재 온도가 28도...ㅜㅜ 그래서 에어컨까지 키려고 했지만 작동이 안 됐습니다.
yeosu,호텔 마띠유 여수,2020년 12월,가성비가좋음,실내온도조절이 아쉬웠음
yeosu,호텔 마띠유 여수,2020년 10월,운치있는 테라스를 통해 객실로 가는게 좋았어요.,코로나로 꼭 가고싶었던 지하1층 복합문화공간 폐쇄해서 많이 아쉬웠어요
yeosu,호텔 마띠유 여수,2020년 8월,깔끔하고 준비된 세면 용품도 좋았어요. 가보진 못했지만 전시회도 무료로 관람할 수 있더라구요. 식당이나 카페도 있어 내부에서 이용할 수 있는게 많아 좋았습니다.,없습니다.
yeosu,호텔 마띠유 여수,2020년 8월,위치는 주요 관광지랑 가까워서 좋았습니다.  외관과 발열체크 등 전반적인 이용은 다 좋았구요. 가장 아쉬운건 방이 너무 작은것과 화장실이었네요.,"방이 작고, 화장실+샤워기가 너무 비효율적으로 배치되어있었어요. 샤워를 하고나면 화장실이 물바다가 되더라구요. 다음번에 갈땐 부스가 따로 되어있는 샤워실을 가던가 가지 않던가 할것같아요."
yeosu,호텔 마띠유 여수,2020년 7월,깨끗하고 물도 잘나오고 주변도 조용하고 밑에 갤러리도 구경할수잇어서 좋앗습니다.,"엑스포역과는 가깝긴 하지만, 모든 관광지에서 도보로 이동하기엔 힘든 거리이며, 거의 매번 택시타고 다녔습니다."
yeosu,호텔 마띠유 여수,2020년 5월,"시내와 아쿠아리움, 오동도, 포차거리 모두 걸어서 30분 이내로 갈 수 있을만큼 위치가 좋고 앤틱한 분위기에 넓고 깔끔했어요. 샴푸냄새도 오래가고 좋네요. 동네도 조용하고 가성비 굿굿.",단지 에어컨이 너무 시끄러워서 자는동안 많이 뒤척였네요. 창문열고 잘껄 후회했어요. 여름에 에어컨 틀고 자기엔 시끄러우니 이것만 주의한다면 최상의 숙소가 아닐까 싶습니다!
yeosu,호텔 마띠유 여수,2020년 2월,가성비가 좋았고요 깨끗해서 좋았어요,
yeosu,호텔 마띠유 여수,2020년 1월,교동시장 가는길도 택시로 금방이였어요 대체적으로 만족입니다 다시 가고싶을정도입니다,화장실문이 반투명이라 실루엣이 보여서 \ 조금 불현하긴하더라구요
yeosu,호텔 마띠유 여수,2020년 1월,,욕실 청소 개선 필요
yeosu,호텔 마띠유 여수,2020년 1월,청결하고 직원들이 친절함,조식 옵션이 더 있으면 좋갰습니다
yeosu,호텔 마띠유 여수,2019년 10월,위치가 역과 가깝고 걸어다니기 좋을 정도로 유명 관광지들이 주변에있습니다.,바닥에 누군가 사용했던 일회용밴드가 붙어있었고 침구에 먼지가 좀 있었습니다.
yeosu,호텔 마띠유 여수,2019년 10월,위치가 좋았고 조식은 딱 생각한 그대로였다.,층간소음이 있어서 늦은 시간에 위층에서 쿵쾅거리는 소리가 계속해서 났다는 점이 별로였다.
yeosu,호텔 마띠유 여수,2019년 8월,조식에 대한 기대가 전혀없었는데.. 전부 정갈하고 맛도 괜찮았어요... 프론트에서 짐맡아주는 시스템도 괜찮았네요..,
yeosu,호텔 마띠유 여수,2019년 8월,위치. 청결,방이 사진보다 좁음...
yeosu,호텔 마띠유 여수,2019년 7월,버스정류장이 호텔 주변에 있어서 자가용없이도 이동하기 편했어요. 조식도 깔끔하니 맛있었어요~ 대체로 깔끔한 분위기였습니다.,전등을 켜고 끄는 것이 조금 불편했어요. 또 이불이 생각보다 두꺼운지 잘 때 더웠네요...
yeosu,호텔 마띠유 여수,2019년 6월,아침식사 분위기가 좋았습니다. 깨끗한 장소였습니다.,객실에서 외부 전망이 확 트이지 않은 점이 아쉽습니다.
yeosu,호텔 마띠유 여수,2019년 5월,여수엑스포역에서 걸어서 15분 정도 거리. 생각보다 룸상태도 좋았고 무엇보다 옥상정원이 정말로 좋았다. 정원이 너무 예쁘고 전망이 정말 좋아서 정원때문에 더 있고 싶을정도ㅎㅎ,에어컨이 고장난건지 작동이 되다 말다 하고 샤워기 조정하는게 좀 힘들었다.
yeosu,호텔 마띠유 여수,2019년 5월,가성비가 좋고 위치가 좋음,숙실에 냉장고가 없어요.
yeosu,호텔 마띠유 여수,2019년 4월,가성비 굿,
yeosu,호텔 마띠유 여수,2019년 4월,"직원분들 친철하시고, 아침식사도 좋았습니다",전등 스위치 on.off 가 불편합니다
yeosu,호텔 마띠유 여수,2019년 3월,,"생각했던것보다 전체적으로 만족스러웠습니다. 다만 한가지 아쉬웠던 점은 패밀리 스위트룸에서 숙박했는데, 출입문 쪽 침대에서 잘때 조금만 움직이면 문 센서가 켜져서 계속 깨서 잠을 설쳤습니다.ㅠㅠ 출입문 센서만 조치된다면 가족 여행에는 더할나위 없는 숙소인 것 같습니다~"
yeosu,호텔 마띠유 여수,2019년 3월,너무 깔끔했어요,없음
yeosu,호텔 마띠유 여수,2021년 6월,"친절, 깨끗, 조용...",주차장 입구에 지붕이 있어서 스타렉스 위에 자전거 싣고는 진입이 불가했습니다.  지붕이 없었으면 합니다.
yeosu,호텔 마띠유 여수,2021년 6월,시내와 가까워 주변에 먹을곳과 편의점등이 많아서 편리함 주차공간이 넓음,냉장고와에어컨 소음이 심해서 잠을설침 (에어컨을 끄면 창을 열수없어 덥고 답답했음)
yeosu,호텔 마띠유 여수,2020년 8월,,4인실이 너무 좁고 답답했음
yeosu,호텔 마띠유 여수,2020년 6월,역이랑 가까워서 편했어요,조금 습했어요
yeosu,호텔 마띠유 여수,2020년 7월,여자 직원분이 친절하셨고 옥상 정원 분재나무들이 멋있었던 점 빼고는 없음. 호텔 바로옆에 키스링 마늘빵 매장이 있다는 점.,가성비 좋은 숙소라길래 기대했는데 도대체 뭐가 가성비가 좋다는 건지 이해할 수 없음. 룸컨디션에 비하면 가성비 0임. 객실내부는 그냥 모텔임. 화장실은 유리문에 불투명 시트가 붙어있긴 하지만 내부에서 사람이 뭐하는지 훤히 다 보여서 민망하고 불편했음. 또 화장실이 너무너무 더러웠음 특히 변기..거짓말않고 공중화장실 냄새가 나서 화장실을 쓸 때마다 너무 불쾌하고 기분이 나빴음. 샤워룸 이음새에 이상이 있는지 샤워를 마치고 문을 여니 화장실 온 바닥이 물바다였음. 또 드라이기는 와트가 낮아서인지 바람이 약했고 또 cool버튼이 고장나서 찬바람이 나오지 않았음. 그리고 객실 중앙등과 욕실등빼고는 다 고장인지 켜지지않았음. 화장실 변기는 진짜 개선이 시급해보임. 다시는 경험하고 싶지 않은 변기임.
yeosu,호텔 마띠유 여수,2020년 3월,상당히 깔끔하고 관리 잘된 호텔이었습니다 전망은 없고 창문도 작아서 뷰는 없지만 상대적으로 관리잘되고 넓은 객실에 만족합니다,전망이 없어서 아쉬웠어요
yeosu,호텔 마띠유 여수,2020년 2월,엑스포역에서 내려서 음악 들으면서 천천히 걸어가면 갈 수 있는 거리였다는 점이 가장 좋았고 카운터에서 짐 맡아주시는 서비스도 좋았음. 엘베를 기준으로 양쪽으로 나뉘어 있는데 왼쪽이었어서 객실들이 많지 않아 조용히 휴식을 취할 수 있었음. 그런데 오른쪽은 객실들이 다닥다닥 모여있는 것 같아보여서 잘못하면 소음 문제가 발생할 수 있었을 것 같아 보였음.,이름은 호텔이지만 호텔이 아님. 가격에 비해 제공되는 서비스가 많이 없음. 화장실 앞 유리는 많은 후기가 말해주듯 불투명한 시트지가 하나 붙어 있는 수준? 도대체 변기 앞을 왜 그렇게 해놨는지 잘 모르겠음. 그리고 화장실이 냄새가 좀 남. 디퓨저나 시간 맞춰서 방향제 분사하는 거 얼마하지도 않는데 그거라도 해놨으면 좋겠음. 그리고 스위트룸은 모르겠는데 일반 객실은 아마 뷰라고는 1도 없는 듯.
yeosu,호텔 마띠유 여수,2020년 1월,"위치가 좋았고, 깔끔했습니다.",욕조의 물이 자꾸 빠져서 반신욕을 하기 어려웠어요.
yeosu,호텔 마띠유 여수,2019년 12월,,객실이 생각보다 좁아요
yeosu,호텔 마띠유 여수,2019년 4월,"직원분들도 친절하시고 특히 조식이 훌륭했습니다. 부모님께서도 대만족하셨습니다. 지인들에게 강력추천하고 싶습니다. 숙소위치는 낭만포차에서 차로 5분 이내 거리로 번화가에서는 약간 떨어져 있어 창문을 열고 있어도 매우 조용했습니다. 렌트카를 이용했지만, 포차 가실 때는 택시 이용을 추천합니다. (기본요금)","객실내도 리노베이션을 해서 그런지 샤워부스, 욕조 등 깨끗했습니다. 굳이 개선점이 있다면, 슬리퍼를 부직포 재질 일회용품으로 바꾸면 완벽할 것 같습니다."
yeosu,여수 벨메르,2021년 9월,투숙객 할인이 있어서 조식도 먹었는데 전 좋았어요  주변도 주요 관광지랑은 좀 떨어져있지만 자차로 이동한거라 문제 없었어요. 신도시 같은분위기로 좋아요  장도까지 한바퀴 산책하기 좋아요,딱히 없어요
yeosu,여수 벨메르,2021년 11월,바다가 보이는 뷰가 정말 아름다워요. 방도 크고 깨끗해요.,무인편의점 규모가 좀 작아서 아쉬웠어요.
yeosu,여수 벨메르,2021년 7월,조식이 정말 맛있었습니다. 위치는 요트를 타고 바다를 바라보기에는 좋았지만 여수 전체 여행을 하기에는 시내와의 거리가 있다는 점을 고려해야할 것 같습니다.,시설이 호텔보다는 콘도 느낌에 가까웠고 기본 제공되는 어메니티가 아쉬웠습니다. 면봉이나 칫솔 치약등이 없어 작은 부분에서 아쉬움이 있었고 침구에서 약간의 냄새가 났습니다.
yeosu,여수 벨메르,2021년 6월,바다뷰는 정말 좋았어요,아직조금은 미숙점이있는거같아요 숙소나숙소에필요한부분들이 많이개선되야할꺼같아요
yeosu,여수 벨메르,2021년 2월,,"프런트에 접시를 요청해도 없다고 하고, 와인마시려고 얼음을 요청해도 없다고 하고, 서비스가 호텔도 아닌것이 리조트도 아닌것이 애매하네요^^;; 하지만 시설이 깨끗하고 바다뷰와 조망이 흘륭합니다!!"
yeosu,여수 벨메르,2020년 11월,바다전망 뷰가 좋았고 거실쪽 룸이 유리벽으로 되어있어서 방에서도 바다뷰가 보였던점도 좋았습니다.,체크인시 직원분의 착각으로 예약이 안되었다고 하셔서 당황스러웠습니다.
yeosu,여수 벨메르,2021년 7월,굿,예약시 결제를 완료했으나 체크아웃할때 결제가 안되었다고 또결제를 하라고 했음 직원이 문제를 해결할 생각을하지않고 손님에게 문제를 해결하라고해서 어이없었습니다 시설은 만족스러웠으나 직원 교육을 좀더시켜야할듯합니다
yeosu,여수 벨메르,2020년 10월,"우선 위치가 너무 좋았어요! 요트 투어도 예약했는데 벨메르 바로 앞에 있어서 최고였어요ㅎㅎ 요트투어는 페가소스 요트투어 강추드려요! 벨메르에서 숙박하시고 투어하시는 것 추천드립니당ㅎㅎㅎ 그리고 신축이라 확실히 깨끗하고, 뷰가 넘 좋았어욤!^^",
yeosu,여수 벨메르,2021년 8월,,깨끗하고너무좋았어요^^
yeosu,호텔 JCS 여수,2020년 10월,뷰 넘좋아요^^. 담에또가고싶네요,온돌없는게 아쉽네요. 있었나?? ㅋ
yeosu,호텔 JCS 여수,2022년 2월,룸이 크고 위치도 그런데로 괜찮음,비수기라 그런지 실내청소상태가 불량함 룸내 먼지가 가득함
yeosu,호텔 JCS 여수,2022년 1월,전체적으로 좋았다,조식 음식이 대체로 짜다.
yeosu,호텔 JCS 여수,2022년 1월,와~ 숙소에서 바라보는 경치가 대단합니다. 일몰은 환상적이였습니다. 숙소는 매우 청결했으며 조식 또한 매우 맛있었습니다. 직원 또한 친절하여 동료 및 지인 들에게 추천해주고 싶은 호텔 입니다. 많은 호텔은 다녀봤지만 이렇게 글을 적은적은 별로 없습니다.,
yeosu,호텔 JCS 여수,2021년 12월,"조식식당의 전망이 매우 좋았고, 음식도 깔끔해서 좋았다. 다만, 주말에만 조식뷔페가 된다고 해서 이점은 아쉬웠다",
yeosu,호텔 JCS 여수,2021년 11월,"직원 분들이 너무 친절했고, 룸 청소도 깔끔하고  창밖으로 보이는 일출 뷰가 환상적~~",최고층은 사람으로 인한 소음은 없었으나  뭔지 알 수 없는 기계 소음이 좀 심했다.
yeosu,호텔 JCS 여수,2021년 8월,수영장이 커서 좋았어요 조용한 위치도 괜찮았구요,직원들이 친절하게 응대하는사람이 없네요  객실 화장실마다 곰팡이가 있는걸 보면 위생에 문제가 조금 있다고 봅니다  조용하고 편안함은 느껴졌으나 다른부분은 좀 다시 이용할지 의문이네요
yeosu,호텔 JCS 여수,2021년 11월,조식이 음식 종류도 많고 맛있었습니다.,"2박했는데, 이틀 째 청소 상태가 좋지 않았어요. 침대 메이킹만 새로한 느낌이었습니다. 배스밤으로 목욕한 잔해가 욕조에 그대로 남아 있었어요. 바닥 청소도 했을까 싶을 정도로 신발자국이 그대로 남아있었네요. 목욕가운이 작아서 남편(키 183)이 불만이었고요. 남성용은 좀 큰 걸 준비해 줘도 될만한데요."
yeosu,호텔 JCS 여수,2021년 10월,직원친절,코로나로인해 문닫은 식당들이 있었고 수영장관리가 전혀 안됐음 물이 지저분했음
yeosu,호텔 JCS 여수,2021년 9월,조용하고 평화로운 위치에 있어요. 수영장도 작지 않아서 꽤 괜찮았어요. 라운지에서 해피아워도 가성비 좋았습니다. 1층 로비에 위치한 커피숍은 비싸고 맛은 별로였습니다.,인피니티풀에서 어린이들이 위험하게 다이빙을 하던데 안전에 조금 더 신경써주셨음 좋겠어요. 수영장에서 놀다보니 발에 파란색 페인트가 착색되던데 빡빡 씻어도 지워지질 않네요.
yeosu,호텔 JCS 여수,2021년 8월,전체적으로 깔끔하고 뷰가 좋았습니다. 다음에 또 올 생각입니다.,조식이 너무 비싸요.
yeosu,호텔 JCS 여수,2021년 8월,숙소가 넓고 청결했어요,수영장에서 판매하는 음식이 좀비싸고 맛이 좋지않았어요(치킨)맛나게 튀겨주세요
yeosu,호텔 JCS 여수,2021년 7월,전체적으로 깔끔하고 매트리스와 침구류 컨디션이 좋았어요. 그리고 같은 침대사이즈여도 다른 호텔에비해 방이 넓은편이었어요. 뷰도 정말 좋았구요. 지내면서 정말 쾌적하게 잘지냈습니다.,위치가 좀 떨어져있어서 잠만자고 차로 나와야해요.
yeosu,호텔 JCS 여수,2021년 7월,😊,딱히 없음
yeosu,호텔 JCS 여수,2021년 7월,수영장 시설이 잘되어있음. 온수풀도 좋음.,기타 부대시설은 많지 않음. 식사하기가 용이하지 않음.
yeosu,호텔 JCS 여수,2021년 5월,위치도 괜찮았고~ 침구와 편의시설도 양호한 편이었습니다. 그리고 무엇보다 좋았던 점은 오션뷰 ^^ 너무 아름다웠습니다.,좋은 기억과~ 좋은 풍경을 눈에 담고 일상으로 복귀했는데~ 다음날 베게(쿠션)을 분실했다면서 전화주셨더라고요! 1박이기 때문에 짐을 간소화해서 조그만 가방하나 들고갔었던 저희는~ 많이 당황스러웠던 기억이 있습니다.
yeosu,호텔 JCS 여수,2021년 5월,직원들은 그래도 아주 친절하였고 얼굴을 기억해 주시고 많은배려를 해주셨습니다. 침구등이 굉장히 깨끗하였고 전경이 아주 좋았습니다. 조식이나 바비큐 등 음식맛이 좋았습니다.,바비큐예약을 하고 확인까지 하였으나 예약이 제대로 되지 않아서 난감했습니다. 각 부처간 의사소통에 문제가 있었던 것으로 보입니다. 수영장이 유료인데 락커룸을 코로나 때문에 폐쇄하여 비싸다고 느껴졌습니다. 또한 락커룸 정리가 되지않아 미관상 좋지않았습니다.
yeosu,호텔 JCS 여수,2021년 5월,조식은 생각보다 괜찮았음. 종류도 많았고 선택사항이 많아서 좋았음,주차장입구표시를 좀더 눈에띄게 해놓았으면 하는 아쉬움.
yeosu,호텔 JCS 여수,2021년 4월,"청결하고, 따뜻하고, 오션뷰 👍.  12층 레스토랑 직원분들 매우친절하고, 와인추천 매우 좋았습니다. 커피맛 훌륭하구요. 메뉴에 없던 로컬 갓김치까지 맛볼수있게 신경써주어서 감사했습니다. 주변 가볼만한곳 추천도 매우 좋았습니다. ^^","아쉬운점을 궂이 찾는다면 시설이 불편하거나 직원이 불친절한 그런 사항은 전혀 없었고.., 매우 개인적으로 수영장 시설이외에 사우나시설이 없는점이 조금 아쉬웠습니다."
yeosu,호텔 JCS 여수,2021년 4월,조식 맛있고 직원들도 친절하고 깨끗했어요!,위치가 차가 없으면 전혀 갈 수 없는 위치에 있습니다.
yeosu,호텔 JCS 여수,2021년 3월,가성비가 좋아요. 가격대비 훌륭한 뷰를 누릴 수 있습니다. 크기가 넓어서 편안하게 묵을 수 있었습니다.,화장실이 오픈형이라 좀 불편했습니다. 호텔 위치가 차없이는 오가기 힘들어요.
yeosu,호텔 JCS 여수,2021년 3월,,"복도에 틀어 놓은 음악소리가 너무 컸습니다 직원에게 말하니 처음에는 조정할 수 없다고 하더니, 도저히 잠을 잘 수 없다고 말하니까 그제야 조치를 취해줬습니다. 그 점이 여러모로 아쉬웠습니다."
yeosu,호텔 JCS 여수,2021년 1월,뷰는 최고 전망값인듯,전체적으로 5성인지 의아함
yeosu,호텔 JCS 여수,2021년 1월,"멋진전망, 깨끗한침구류 등이좋았네요",코로나로부대시설이용에제한이있었어요
yeosu,호텔 JCS 여수,2021년 1월,그나마 뷰는 좋음,조식은 별로..코로나로 인해 한.양식선택해서 서빙해 주시는건 감사하지만 비용대비 별로임..걍 밖에나가 먹는걸 추천
yeosu,호텔 JCS 여수,2020년 11월,"뷰가 아주 좋았음. 방 선택시에 일몰과 일출을 선택할 수 있는 것이 좋았고, 주차장 넓음. 조식도 좋았음. 그리고, 가장 좋았던 것은 특급 호텔에 어울리는 매트리스와 침구가 좋았음","탑클라우드 미개방이 아쉽고, 욕조가 아니어서 아쉬운 정도."
yeosu,호텔 JCS 여수,2020년 11월,숙소가 넓고 깔끔,
yeosu,호텔 JCS 여수,2020년 10월,온수풀,
yeosu,호텔 JCS 여수,2020년 10월,들어오자마자 자동커튼이 열리면서 보이는 바다뷰가 너무 좋았습니다.  우풍이 들지 않아 따뜻하게 잘 수 있어서 좋았습니다.,이불에 벌레가 납작하게 죽어있어 엄청 놀랬어요.........다음에는 좀 더 세심한 청소 부탁드립니다.  레이트체크아웃을 미리 요청드렸지만.. 결국 서비스로는 못받아서 좀 아쉬웠어요
yeosu,호텔 JCS 여수,2020년 9월,"조식이 상당히 좋았고, 가성비가 매우 좋은 호텔이었습니다. 직원들의 서비스도 상당히 만족스러웠고 24시간 운영하는 편의점이 있어 이용도 좋았습니다. 수영장도 아이들과 이용하기 편하게 되어있습니다.",코로나 때문에 이용이 다소 제한적이었으나 대부분 만족했습니다.
yeosu,호텔 JCS 여수,2020년 9월,일단 신축건물이여서 굉장히 깨끗했어요. 뷰는 환상이여서 따로 말씀안드려도 될듯하구요~침구도 굉장히 편안했어요.9층 조식도 음식 한가지 한가지 정성스러운 느낌이여서 저는 개인적으로 좋았어요~수영장도 물이 깨끗해요. 안전요원 분들이 크게 터치 안하시고 유연하게 대처해 주셔서 아들과 재미있게 놀다 왔습니다~^^,"인포메이션 여직원분 불친절한건 아니였지만 그렇다고 친절하지도 않았어요.어쩔수 없이 하기 싫은일 하는느낌?? 이라는게 맞는 표현일것 같아요. 다른분 리뷰에 로보트랑 대화하는것 같다고 하신 글을 봤는데 200%공감했어요. 이런 이유로 첫인상은 그리 좋지 않았어요. 그 여직원분 근무 포지션을 바꾸셔야할것 같아요. 9층 조식당에 근무하는 나이있으신 여직원분 친절하시던데..차라리 그분을 인포메이션으로 재배정 하시는게 좋을듯해요. 지하1층에 있는 이마트편의점은 줄곳 무인으로만 운영 하시더라구요,무인운영시 주류는 판매가 되지않아 바로 윗쪽에 있는 세븐일레븐으로 가서 구매했어요. 세븐일레븐 사장님 친절하시더라구요~  지하1층 푸드코트에(주전부리) 핫도그나 떡볶이 주스 요론건 좀 판매되었으면 참 좋았겠다는 생각에 아쉬웠습니다. 그리고 성인2 14세, 13세 로 필터링해서 조식 포함으로 선택해서 결재했는데 성인2인만 조식 포함이라고 하시면서 아이들건 따로 결재하라고 말씀하시더라구요.당황스러웠어요~ 조식 포함 가족 객실 예약시 성인조식 2인만 포함이라고 이라고 꼭 표시해 주셨음 좋겠어요."
yeosu,호텔 JCS 여수,2020년 8월,주차장이 넓어서 좋았어요. 24시간 운영되는 이마트 편의점이 있어서 편리했어요. 딱 체크인하고 방에 들어가자마자 자동으로 열리는 커텐 사이로 넓게 펼쳐진 여수 바다를 보니 '와~'소리가 나올 수 밖에 없었구요. 침구 깔끔하고 에어컨 빵빵하게 잘 나오고.. 따뜻한 물도 잘 나와요.,"화장실에 딱히 문이 없어서 같이 여행하는 사람이 누구냐에 따라 불편하고 안불편하고가 갈라질거 같구요.  샴푸나 트리트먼트, 바디 샴푸는 딱히 좋은거 쓰는거 같지는 않아요.  그리고 화장실 쪽 환풍기가 계속 돌아가는거 같은데 끌 수가 있었나요?  불은 분명 다 껐는데 뭔가 환풍기 같은게 돌아가는 소리가 나서..(환풍기 소리가 아닐 수도 있어요. 에어컨 소리일수도..) 예민하신 분들은 예민하게 느끼실 수도 있어요."
yeosu,호텔 JCS 여수,2020년 8월,신규 호텔이라 시설이 깨끗합니다,위치가 시내에서 다소 떨어져 있네요. 수영장은 숙박고객은 무료 였으면 좋겠습니다. 비비큐는 질이 떨어집니다
yeosu,호텔 JCS 여수,2020년 8월,조식이 훌륭했습니다,
yeosu,호텔 JCS 여수,2020년 8월,전 객실 바다뷰 최고요~~~,부대시설이 모두 유료예요
yeosu,호텔 JCS 여수,2020년 8월,신규호텔이고 모든 컨디션과 객실 뷰가 정말 최고예요,침대 사이즈가 작은편이예요. 일반 싱글에 더블이요. 그리고 부대시설이 모두 유료예요
yeosu,호텔 JCS 여수,2020년 8월,전망,주변 조경과 산보로
